Image	Object ID	Object type	Name	Classification	Parent	ROI	Centroid X µm	Centroid Y µm	Area µm^2	Length µm	Circularity	Solidity	Max diameter µm	Min diameter µm	Hematoxylin: Mean	Hematoxylin: Median	Hematoxylin: Min	Hematoxylin: Max	Hematoxylin: Std.Dev.	Eosin: Mean	Eosin: Median	Eosin: Min	Eosin: Max	Eosin: Std.Dev.
kwa-4 肺_Default_Extended.tif	ca60bf3b-6458-473b-ae6f-aa8989a82610	Detection			Annotation	Polygon	430.82	152.29	62	35	0.636	0.9466	10.4043	8.3563	0.606	0.6167	0.1685	1.075	0.1982	0.735	0.6218	-0.0066	1.699	0.4535
kwa-4 肺_Default_Extended.tif	aa5e3555-ea89-48e5-91de-29548f97dd22	Detection			Annotation	Polygon	386.05	153.69	39.75	31	0.5198	0.9138	9.6592	6	0.6788	0.6835	0.2283	1.1501	0.1639	0.5908	0.3779	0.0004	1.6353	0.4869
kwa-4 肺_Default_Extended.tif	6ca34fa7-f7c4-4331-81c0-93172fedf117	Detection			Annotation	Polygon	274.79	154.68	48	34	0.5218	0.932	12.0208	5.4775	0.2179	0.2114	0.0827	0.3794	0.0623	0.0196	0.0181	-0.031	0.0862	0.022
kwa-4 肺_Default_Extended.tif	56e78820-eacc-4426-ba28-4524ec99c697	Detection			Annotation	Polygon	395.11	154.46	67.25	46	0.3994	0.865	15.01	6.3665	0.5984	0.5939	0.088	1.215	0.2217	0.6937	0.4854	0.0129	1.6816	0.5109
kwa-4 肺_Default_Extended.tif	0c1f3cb0-e5e9-4621-94ff-689e8be7148f	Detection			Annotation	Polygon	353.76	159.47	55.25	35	0.5668	0.9208	10.4043	7.5548	0.5033	0.4535	0.2071	1.001	0.1742	0.347	0.2428	0.0418	1.5137	0.3269
kwa-4 肺_Default_Extended.tif	a4f2e0d0-11e8-4dbd-9474-9a57086b56ce	Detection			Annotation	Polygon	450.68	160.35	47	31	0.6146	0.9377	9.328	7.379	0.7201	0.7289	0.2148	1.2422	0.2252	0.6695	0.5113	-0.0752	1.6795	0.4742
kwa-4 肺_Default_Extended.tif	d38dc006-9570-4c26-8a86-5dcbe8d68816	Detection			Annotation	Polygon	337.08	161.99	70.5	40	0.5537	0.9186	12.6491	7.7268	0.5456	0.5319	0.2342	0.8809	0.1262	0.4414	0.3286	0.096	1.651	0.3248
kwa-4 肺_Default_Extended.tif	e8e77e32-0a9f-4d6e-8ae0-93a00aff3671	Detection			Annotation	Polygon	371.41	164.8	55	35	0.5642	0.9283	10.7005	7.4246	0.5451	0.5214	0.2163	1.2205	0.1883	0.2722	0.2316	-0.1961	1.5317	0.2461
kwa-4 肺_Default_Extended.tif	1ef49ab4-216f-433b-8ea9-c365656db252	Detection			Annotation	Polygon	432.26	165.6	53.75	34	0.5843	0.9227	10.7005	7.194	0.7206	0.6971	0.2789	1.3186	0.233	0.4256	0.3183	-0.0589	1.7225	0.3854
kwa-4 肺_Default_Extended.tif	5c836a1c-c079-4987-b9a0-256fa7770c58	Detection			Annotation	Polygon	440.3	165.91	21.5	20	0.6754	0.9609	6.9462	4	0.6174	0.6137	0.1971	1.0985	0.2229	0.7892	0.653	0.1028	1.7128	0.505
kwa-4 肺_Default_Extended.tif	a71f28c1-480e-47bb-86aa-51b7372154f7	Detection			Annotation	Polygon	318.6	167.23	57.5	42	0.4096	0.888	13.6015	6.3	0.6444	0.6356	0.2383	1.2367	0.1709	0.5262	0.3812	-0.0771	1.6277	0.4138
kwa-4 肺_Default_Extended.tif	aff83cce-fc3f-4715-8aba-b44932963a20	Detection			Annotation	Polygon	382.21	168.63	35.75	27	0.6163	0.947	8.0602	6	0.43	0.4148	0.1803	0.9325	0.1254	0.2279	0.1694	0.0401	0.9852	0.1725
kwa-4 肺_Default_Extended.tif	fd4ca0d8-4446-44a0-a5f5-24c5b6b9e92e	Detection			Annotation	Polygon	356.76	169.89	34	26	0.632	0.9379	7.9057	6.364	0.5262	0.5364	0.107	1.0274	0.1905	0.4278	0.336	0.0507	1.5517	0.2908
kwa-4 肺_Default_Extended.tif	a05b9e37-ae89-4d7d-a354-e17064f0ea11	Detection			Annotation	Polygon	322.64	173.17	21.25	21	0.6055	0.9189	6.7902	4.5	0.7066	0.7317	0.2775	1.1452	0.2048	0.5151	0.3583	-0.1853	1.5858	0.5338
kwa-4 肺_Default_Extended.tif	638566db-6760-4375-bc3b-d7131f3fca8e	Detection			Annotation	Polygon	443.81	172.77	36.75	28	0.589	0.9216	7.7879	6.957	0.4987	0.4641	0.301	1.0499	0.1533	0.2714	0.2212	0.0426	1.3579	0.1714
kwa-4 肺_Default_Extended.tif	9da1094d-ccd0-4483-ac55-139857898b41	Detection			Annotation	Polygon	311.07	175.33	24.25	22	0.6296	0.9327	6.7082	5	0.689	0.6482	0.2447	1.2588	0.2829	0.6004	0.4489	-0.1507	1.4956	0.4554
kwa-4 肺_Default_Extended.tif	c6525cf8-a1f8-4574-b7ae-2ab434c9bf49	Detection			Annotation	Polygon	373.24	176.68	65.25	39	0.5391	0.9405	13.1244	7	0.6245	0.6197	0.2118	1.1323	0.1667	0.2398	0.102	-0.1147	1.614	0.3766
kwa-4 肺_Default_Extended.tif	e4a81ecb-ed75-43de-823e-cb60eb2a86ac	Detection			Annotation	Polygon	422.67	177.49	37.5	28	0.6011	0.9202	8.0641	6.9123	0.4232	0.4238	0.2914	0.5708	0.0668	0.1679	0.1552	0.0695	0.394	0.063
kwa-4 肺_Default_Extended.tif	48e958c8-2230-4094-8a0d-43faf7828cd3	Detection			Annotation	Polygon	456.6	178.94	29.25	29	0.4371	0.8764	9.8489	4.2691	0.6457	0.625	0.2452	1.1202	0.2146	0.6192	0.5262	0.0191	1.681	0.462
kwa-4 肺_Default_Extended.tif	c068ac5c-aaaa-420a-bfa4-17608fba6745	Detection			Annotation	Polygon	337.45	178.69	46.5	32	0.5706	0.9323	10.5948	6	0.4795	0.4937	0.1823	0.9297	0.1597	0.362	0.2846	0.1583	1.4984	0.2254
kwa-4 肺_Default_Extended.tif	ca672a98-127d-4b86-a665-c93101bba6dd	Detection			Annotation	Polygon	358.54	179.35	49.75	35	0.5103	0.9171	10.9202	6.261	0.8113	0.7413	0.2194	4.333	0.4701	0.2664	0.2151	-2.1181	1.4163	0.4478
kwa-4 肺_Default_Extended.tif	021b2622-adcd-4312-afde-576b1c060cea	Detection			Annotation	Polygon	435.57	180.75	60.25	37	0.553	0.9341	12.5479	6.8839	0.6052	0.5837	0.3043	1.0201	0.138	0.4626	0.3494	0.0022	1.5888	0.3293
kwa-4 肺_Default_Extended.tif	190e6510-a384-4161-9177-7ce6bd1df6ab	Detection			Annotation	Polygon	448.34	178.36	51	33	0.5885	0.9294	10.7727	6.4733	0.6602	0.6687	0.154	1.0704	0.1935	0.8352	0.7486	-0.0709	1.6589	0.4575
kwa-4 肺_Default_Extended.tif	1c4b86aa-9602-4849-8eac-b329f07309ef	Detection			Annotation	Polygon	409.96	181.87	59.5	35	0.6104	0.9463	11.1018	7.7782	0.668	0.6686	0.2536	1.094	0.1611	0.7831	0.6714	0.1551	1.6187	0.4222
kwa-4 肺_Default_Extended.tif	f7cdc523-85d6-4fc0-8ca0-e309ab2186ff	Detection			Annotation	Polygon	425.22	184.95	65	38	0.5657	0.922	10.4115	9.1679	0.5167	0.4908	0.1879	1.0306	0.149	0.3031	0.2415	0.045	1.4284	0.2323
kwa-4 肺_Default_Extended.tif	49d94a25-5f1e-4bac-85a8-035048d28247	Detection			Annotation	Polygon	309.92	186.91	63.25	41	0.4728	0.8562	13.2098	7.1493	0.5834	0.5449	0.1392	1.0982	0.2197	0.4736	0.2906	0.0447	1.6281	0.431
kwa-4 肺_Default_Extended.tif	8e7a8d53-08e1-42e7-9ee3-58480a2b8986	Detection			Annotation	Polygon	238.34	187.88	80.75	49	0.4226	0.8636	16.6208	7.1729	0.5635	0.5386	0.2367	1.3171	0.1639	0.3126	0.2107	-0.0589	1.5621	0.3028
kwa-4 肺_Default_Extended.tif	d92724c1-d764-4a0c-92b3-318ef80a1b34	Detection			Annotation	Polygon	348.32	187.86	19.25	21	0.5485	0.8953	6.4031	4.4376	0.5465	0.5546	0.3112	0.7013	0.0895	0.1409	0.1258	0.0026	0.4586	0.09
kwa-4 肺_Default_Extended.tif	3fa76236-5396-4095-96be-0d7594947fc3	Detection			Annotation	Polygon	300.88	190.62	65.5	37	0.6012	0.9225	10.3054	8.5	0.3385	0.3247	0.1461	0.7778	0.0988	0.1974	0.1664	0.0941	1.4471	0.15
kwa-4 肺_Default_Extended.tif	87ac131e-c733-4b3a-a63c-60650ef86cc3	Detection			Annotation	Polygon	353.82	191.12	35	29	0.523	0.8723	8.7923	5.9815	0.5318	0.4792	0.265	1.1657	0.1857	0.5882	0.3943	0.1355	1.6863	0.4596
kwa-4 肺_Default_Extended.tif	428bf006-91eb-4d1d-8aec-b44fe3901b2c	Detection			Annotation	Polygon	287.93	192.91	47.75	31	0.6244	0.9363	9.8615	6.4272	0.6104	0.6052	0.2656	1.3056	0.2003	0.7186	0.5779	0.1827	1.6604	0.4394
kwa-4 肺_Default_Extended.tif	801ad176-4eea-426a-b91a-9e03fbee9cab	Detection			Annotation	Polygon	329.95	193.4	103.25	48	0.5631	0.944	14.7648	9.9612	0.3935	0.3772	0.1766	0.7788	0.1065	0.2349	0.2055	0.0701	1.5108	0.1282
kwa-4 肺_Default_Extended.tif	1c1dacd2-7be5-481b-8e88-32ab80c8b047	Detection			Annotation	Polygon	265.78	194.31	64.25	40	0.5046	0.897	10.953	8.8065	0.497	0.4935	0.1683	0.9209	0.1341	0.3159	0.285	-0.0104	1.5025	0.2149
kwa-4 肺_Default_Extended.tif	d9b09f32-7a91-4d6f-91a8-8dd7cd56df4f	Detection			Annotation	Polygon	240.44	195.17	21	22	0.5452	0.9032	6.6708	4.5	0.4257	0.4059	0.2153	0.842	0.1231	0.48	0.3086	0.1583	1.7856	0.3761
kwa-4 肺_Default_Extended.tif	b63f5c4d-ae71-4eb9-b41c-5f16337f5947	Detection			Annotation	Polygon	278.61	195.52	29.25	26	0.5437	0.9105	8.6023	5.0138	0.6521	0.6403	0.1097	1.5229	0.3066	0.7876	0.6619	0.1132	1.7059	0.4527
kwa-4 肺_Default_Extended.tif	8f8096d0-528d-4f93-a455-b6d26da84899	Detection			Annotation	Polygon	255.51	196.23	19.75	20	0.6205	0.9186	5.8977	5	0.5326	0.551	0.2603	0.8876	0.1366	0.2214	0.198	0.0509	0.5764	0.1242
kwa-4 肺_Default_Extended.tif	893e83c8-c8ff-4892-ae79-453f87be1378	Detection			Annotation	Polygon	345.66	197.44	38.75	28	0.6211	0.9337	8.1779	6.5	0.6712	0.6789	0.1706	1.1483	0.2095	0.4136	0.2645	-0.0259	1.5021	0.3839
kwa-4 肺_Default_Extended.tif	d1c96910-0b08-4033-8117-17c5976a4374	Detection			Annotation	Polygon	413.7	198.42	70.75	39	0.5845	0.9402	12.6491	7.5	0.5475	0.5274	0.2018	1.186	0.1783	0.6164	0.4688	0.0594	1.5884	0.3879
kwa-4 肺_Default_Extended.tif	e8e47836-bf27-4b8c-a8e1-b06803eb9e48	Detection			Annotation	Polygon	372.16	201.99	105.25	50	0.529	0.9335	15.9531	9.0545	0.5576	0.5416	0.1593	1.0191	0.1679	0.6764	0.4867	0.1372	1.6147	0.4451
kwa-4 肺_Default_Extended.tif	f50d575a-462c-4fea-b1d1-f00267eab0c2	Detection			Annotation	Polygon	352.51	203.12	26.75	25	0.5378	0.9068	8.0777	4.9015	0.4689	0.4893	0.1638	0.7937	0.1467	0.6979	0.4815	0.0147	1.6873	0.5262
kwa-4 肺_Default_Extended.tif	ca22b80a-ffe0-4720-bc5e-2b1b05151e94	Detection			Annotation	Polygon	441.86	204.86	62.75	36	0.6084	0.9454	11.7637	8.121	0.6044	0.602	0.2083	1.0006	0.182	0.4627	0.2863	0.0018	1.5615	0.4508
kwa-4 肺_Default_Extended.tif	8fd3d706-3865-4008-a093-eaa671b08d39	Detection			Annotation	Polygon	253.87	205.3	41	32	0.5031	0.8986	10.1119	6	0.9313	0.8653	0.2601	2.324	0.3887	0.6745	0.5819	-0.2696	1.637	0.4504
kwa-4 肺_Default_Extended.tif	b23fbc9e-0751-41fe-9285-29d9ab2685b4	Detection			Annotation	Polygon	431.82	206.78	46.75	37	0.4291	0.8519	11.1904	6.9318	0.8247	0.8233	0.2688	1.6935	0.254	0.8888	0.929	-0.0301	1.6922	0.4639
kwa-4 肺_Default_Extended.tif	be6dbcd9-39cf-43dc-b2b0-e97a6ecc316f	Detection			Annotation	Polygon	451.42	207.52	35.75	28	0.573	0.9226	8.1772	6.8279	0.6744	0.6755	0.3309	1.0725	0.1756	0.7558	0.6477	0.0834	1.6146	0.5181
kwa-4 肺_Default_Extended.tif	f03da126-f2f0-45de-b380-d0f0ff33770d	Detection			Annotation	Polygon	393.93	207.62	56	34	0.6088	0.9451	10.9864	7	0.5249	0.4949	0.2258	1.0383	0.1603	0.507	0.3472	0.1206	1.6572	0.3895
kwa-4 肺_Default_Extended.tif	1bac782b-a01f-4e10-a361-e746c1121167	Detection			Annotation	Polygon	415.83	209.17	72.5	42	0.5165	0.9148	12.7475	8.0638	0.526	0.4795	0.1147	1.2679	0.2568	0.287	0.1365	-0.237	1.5076	0.3719
kwa-4 肺_Default_Extended.tif	85f9c31d-c267-46ac-9c02-c4c4450856f1	Detection			Annotation	Polygon	280.31	210.92	42.75	36	0.4145	0.8814	12.4197	5.284	0.735	0.737	0.1159	1.3685	0.2874	0.7543	0.6335	0.0231	1.7419	0.4896
kwa-4 肺_Default_Extended.tif	03b04117-af67-468d-8962-f254ea4ec9e0	Detection			Annotation	Polygon	348.26	211.25	33.5	26	0.6227	0.9404	7.6931	6	0.8774	0.8484	0.2388	2.2629	0.315	0.8074	0.8142	-0.0151	1.6832	0.4406
kwa-4 肺_Default_Extended.tif	5d4d8924-aaf1-43db-a10b-521d7a4316a9	Detection			Annotation	Polygon	244.74	213.29	71	42	0.5058	0.9117	13.4629	7.5895	0.5431	0.533	0.1849	0.9876	0.1582	0.4167	0.2706	0.0258	1.5994	0.403
kwa-4 肺_Default_Extended.tif	50b71ddb-f412-47cd-99e7-fc61661a43d4	Detection			Annotation	Polygon	343.87	216.15	50	34	0.5435	0.9195	9.4753	7.7782	0.6184	0.641	0.2276	0.9914	0.179	0.7564	0.591	0.2392	1.6201	0.4468
kwa-4 肺_Default_Extended.tif	81c17b30-db99-4bfb-a4fb-2c63f1b736c0	Detection			Annotation	Polygon	388.4	216.66	40.25	30	0.562	0.9174	9.0139	6.4272	0.5339	0.5187	0.1571	0.9531	0.1774	0.4428	0.3428	0.0287	1.4308	0.3427
kwa-4 肺_Default_Extended.tif	ae7928a9-ec8f-404b-ae1a-a03a048673d3	Detection			Annotation	Polygon	298.08	217.42	56.75	34	0.6169	0.9478	10.3175	7.5	0.4715	0.4596	0.2081	0.9607	0.1417	0.4104	0.2348	0.1081	1.6845	0.389
kwa-4 肺_Default_Extended.tif	1b6c0928-c92d-4224-a448-816973bfd3de	Detection			Annotation	Polygon	287.3	218.21	64	37	0.5875	0.9412	10.8407	8.2735	0.6054	0.6015	0.1036	1.1644	0.2159	0.3887	0.2923	-0.0726	1.5724	0.3695
kwa-4 肺_Default_Extended.tif	54c34955-6120-46a5-9e61-89766c3c7dcc	Detection			Annotation	Polygon	446.1	219.69	25.5	23	0.6058	0.9189	6.7625	5.5	0.7086	0.7108	0.2847	1.206	0.2096	0.8642	0.8654	-0.0016	1.6391	0.4902
kwa-4 肺_Default_Extended.tif	b4706f93-e71e-4a08-8909-0c21383c5dd2	Detection			Annotation	Polygon	378.6	221.8	42.75	32	0.5246	0.9169	10	6.0104	0.8213	0.8214	0.2564	1.5779	0.225	0.8937	0.95	0.0062	1.7305	0.4616
kwa-4 肺_Default_Extended.tif	97699019-1b6a-4865-b0ec-11587c7f5770	Detection			Annotation	Polygon	435.15	221.02	47.25	32	0.5798	0.9265	9.1182	8	0.5894	0.5517	0.2713	1.294	0.1988	0.3304	0.1884	0.0248	1.3695	0.3373
kwa-4 肺_Default_Extended.tif	76c7f865-b1b5-47a4-aa15-890448773c9b	Detection			Annotation	Polygon	404.6	224.8	60.5	37	0.5553	0.9219	11.0454	7.5	0.5092	0.5048	0.1869	0.8745	0.1599	0.3479	0.2739	-0.0107	1.5013	0.3397
kwa-4 肺_Default_Extended.tif	ad8bd3fd-5979-499f-8578-f4f3bfa0f2ad	Detection			Annotation	Polygon	281.41	225.94	65.25	46	0.3875	0.7994	13.6203	7	0.4684	0.4317	0.1507	0.9527	0.1693	0.4141	0.3038	-0.0927	1.6216	0.3373
kwa-4 肺_Default_Extended.tif	13c51a23-3e91-47b1-a2dc-203ec4a980d9	Detection			Annotation	Polygon	392.54	226.99	39	30	0.5445	0.9017	8.1535	6.9318	0.308	0.2983	0.1604	0.5708	0.0672	0.217	0.2069	0.1238	0.4538	0.0527
kwa-4 肺_Default_Extended.tif	a07dfead-aa4e-41ec-ac2c-8b27007eaca3	Detection			Annotation	Polygon	440.79	227.16	26	23	0.6176	0.9244	6.8007	5	0.631	0.6074	0.2844	1.0188	0.1458	0.6113	0.4049	0.1477	1.6176	0.4681
kwa-4 肺_Default_Extended.tif	6a5866d7-6445-4d05-b57f-7107c12c4dfc	Detection			Annotation	Polygon	243.8	227.53	49.5	33	0.5712	0.9167	9.6376	7.3544	0.6319	0.6353	0.1976	1.067	0.2046	0.5603	0.3956	-0.0289	1.779	0.49
kwa-4 肺_Default_Extended.tif	4dd0b780-9537-416a-a98e-28e06115d333	Detection			Annotation	Polygon	304.65	229	61	38	0.5309	0.919	11.4484	7	0.494	0.477	0.1674	1.0011	0.1736	0.1894	0.1242	-0.0073	1.3632	0.1799
kwa-4 肺_Default_Extended.tif	9f9d60ac-8cb1-429a-9328-ccd7494262e1	Detection			Annotation	Polygon	435.69	230.62	36.75	29	0.5491	0.8991	8.9022	6.4	0.7957	0.7854	0.3884	1.3636	0.2229	0.737	0.7261	-0.0861	1.6371	0.5461
kwa-4 肺_Default_Extended.tif	73e68ed6-3bac-4bd7-81be-70124b6f4e53	Detection			Annotation	Polygon	416.89	232.48	43.75	34	0.4756	0.8642	11.4018	6	0.5756	0.5524	0.1844	1.1646	0.2125	0.6058	0.4091	0.0522	1.5935	0.4754
kwa-4 肺_Default_Extended.tif	8b3e769c-1123-422c-b21a-2d096f195a25	Detection			Annotation	Polygon	343.48	235.21	44.25	31	0.5786	0.9267	9.0139	6.9318	0.7629	0.7302	0.2217	1.5368	0.2739	0.6361	0.5044	-0.1694	1.5922	0.452
kwa-4 肺_Default_Extended.tif	af5e04f6-a60b-4891-a75d-67dee6857942	Detection			Annotation	Polygon	408.69	236.01	21.5	22	0.5582	0.8958	6.9642	4.5	0.8145	0.7825	0.3196	1.7306	0.3088	0.6313	0.5192	-0.0271	1.4829	0.4752
kwa-4 肺_Default_Extended.tif	5cfb901a-1bb0-4061-b557-466b9a964348	Detection			Annotation	Polygon	447.93	237.42	46.5	30	0.6493	0.9563	9.4293	6	0.5861	0.5639	0.2989	1.0799	0.1248	0.3253	0.1902	0.0346	1.5702	0.3417
kwa-4 肺_Default_Extended.tif	7a8be3b3-2fa8-412f-8aa2-44aa102afcd5	Detection			Annotation	Polygon	361.46	238.23	28	24	0.6109	0.9256	6.8964	6	0.4393	0.4279	0.1732	0.7603	0.1309	0.2426	0.175	0.0426	1.5013	0.2147
kwa-4 肺_Default_Extended.tif	fad86bf8-fa1c-4cee-b805-71da8dc2057c	Detection			Annotation	Polygon	411.9	240.42	31.75	27	0.5473	0.9007	9.1924	5	0.5394	0.558	0.1235	0.8595	0.1647	0.674	0.5336	0.1575	1.6683	0.4227
kwa-4 肺_Default_Extended.tif	329f7dc1-7f64-4e8e-b80f-217d00a3a491	Detection			Annotation	Polygon	382.28	240.49	47.75	30	0.6667	0.9598	9.2558	6.5	0.5924	0.4999	0.2555	1.3747	0.2443	0.4927	0.3441	0.1603	1.5567	0.3476
kwa-4 肺_Default_Extended.tif	1b10ed65-b9bd-4a7d-8ef2-bb6b537a61ab	Detection			Annotation	Polygon	354.35	242.84	60.75	37	0.5576	0.924	10.4403	8.2219	0.5905	0.549	0.1652	1.0028	0.1913	0.6144	0.4627	0.1014	1.5803	0.4028
kwa-4 肺_Default_Extended.tif	4bb386e7-9836-414b-94eb-9efac6e29c52	Detection			Annotation	Polygon	318.39	244.34	75.25	43	0.5114	0.908	13.6565	7.5895	0.5559	0.5043	0.1786	1.1386	0.1932	0.4696	0.3134	0.0278	1.5695	0.3899
kwa-4 肺_Default_Extended.tif	819792d0-1a88-4bde-8f02-bd365f89072d	Detection			Annotation	Polygon	366.98	245.08	37.25	28	0.5971	0.9255	7.9852	7	0.8509	0.8439	0.2219	1.8747	0.3392	0.8744	0.9091	-0.0583	1.6371	0.4981
kwa-4 肺_Default_Extended.tif	02ffa3ad-28d4-46a3-ada8-a8e8090fd4c6	Detection			Annotation	Polygon	305.42	249.06	36.75	28	0.589	0.9216	8.5227	6.5	0.4664	0.4808	0.2545	0.6895	0.0906	0.1677	0.1626	0.0765	0.3296	0.0464
kwa-4 肺_Default_Extended.tif	1f2d53e0-6542-4af7-a37c-0969fb05e284	Detection			Annotation	Polygon	361.04	250.5	21.75	22	0.5647	0.9016	6.5192	4.8414	0.4906	0.5009	0.2297	0.8664	0.1422	0.1812	0.1571	0.0378	0.877	0.1352
kwa-4 肺_Default_Extended.tif	a3f48f2b-0873-42d4-adb4-c56c3ff371a6	Detection			Annotation	Polygon	272.04	251.01	64.75	37	0.5944	0.954	12.3491	7	0.5308	0.52	0.2154	1.0461	0.1458	0.4016	0.2968	0.0608	1.6127	0.3035
kwa-4 肺_Default_Extended.tif	1a8c1e2d-b5b9-4105-b66b-5bf7cfa8674e	Detection			Annotation	Polygon	338.13	250.7	45.25	30	0.6318	0.9476	8.6289	7	0.3327	0.285	0.1608	0.8179	0.1338	0.3181	0.2651	0.177	1.449	0.2032
kwa-4 肺_Default_Extended.tif	52010891-14dd-4a64-a722-5cf55e0bed80	Detection			Annotation	Polygon	242.99	252.57	38.75	28	0.6211	0.9394	8.0957	6.5	0.3973	0.3843	0.1923	0.9217	0.1282	0.1281	0.1011	-0.067	1.3558	0.1937
kwa-4 肺_Default_Extended.tif	4d143238-c2e6-4556-aa5e-6b25e407ab4a	Detection			Annotation	Polygon	291.17	252.97	45.75	36	0.4436	0.8694	9.95	7.4	0.6214	0.628	0.3501	0.9457	0.1138	0.4284	0.2691	0.0329	1.6133	0.3716
kwa-4 肺_Default_Extended.tif	9819f56e-6f65-41c5-8f4a-23fd3075d914	Detection			Annotation	Polygon	397.27	253.24	116.25	53	0.5201	0.9136	17.2409	9.5	0.6337	0.6341	0.191	1.3048	0.214	0.5076	0.3256	-0.077	1.6691	0.4955
kwa-4 肺_Default_Extended.tif	e8865547-96d9-48c2-bb60-89246a1bd079	Detection			Annotation	Polygon	302.43	254.65	24.5	24	0.5345	0.8829	6.6708	5.2884	0.7964	0.7579	0.2909	1.5235	0.2829	0.6458	0.5106	0.0433	1.5021	0.4217
kwa-4 肺_Default_Extended.tif	b8e661c8-4785-4f97-9894-3e5e129e7647	Detection			Annotation	Polygon	413.27	255.41	68.75	37	0.6311	0.9483	10.8167	8.9443	0.6299	0.6158	0.2441	1.0391	0.1577	0.5825	0.4274	-0.0029	1.6539	0.4273
kwa-4 肺_Default_Extended.tif	c070e9a1-3f32-4a7c-8b00-4cc2aab958fd	Detection			Annotation	Polygon	366.25	256.2	73.5	40	0.5773	0.9216	12.3624	7.8446	0.5018	0.4778	0.1617	0.9951	0.1568	0.3405	0.2022	0.0116	1.6359	0.357
kwa-4 肺_Default_Extended.tif	7480310f-d4d3-446f-a0bf-235021dbd88f	Detection			Annotation	Polygon	439.81	257.32	59.5	38	0.5178	0.9154	11.7686	7.1548	0.6387	0.6185	0.1999	1.1602	0.2161	0.7353	0.5485	0.0969	1.61	0.4832
kwa-4 肺_Default_Extended.tif	69d11e87-ae29-4f8b-aa00-049fc5fa5129	Detection			Annotation	Polygon	283.58	259.63	24.5	26	0.4554	0.8869	9.6177	3.5	0.5519	0.5568	0.2444	0.8477	0.1565	0.6394	0.5195	0.2	1.5408	0.4059
kwa-4 肺_Default_Extended.tif	d6c4de69-9cbe-4fe0-b906-1fa77c157723	Detection			Annotation	Polygon	427.22	260.98	19.5	21	0.5557	0.9176	6.7361	4.2426	0.6047	0.6096	0.2346	1.003	0.1918	0.8936	0.8297	0.1862	1.6641	0.4524
kwa-4 肺_Default_Extended.tif	a278564f-60b4-4abe-b843-14d9cc1ee5e1	Detection			Annotation	Polygon	349.43	264.89	30.5	24	0.6654	0.9421	7.2562	6	0.7212	0.7301	0.2462	1.1646	0.1965	0.7359	0.6725	0.1525	1.5622	0.42
kwa-4 肺_Default_Extended.tif	d900fb21-3efd-4470-9686-1d4611dee1dc	Detection			Annotation	Polygon	449.9	266.57	48	39	0.3966	0.8312	11.6619	7.1	0.7337	0.7704	0.1761	1.3695	0.2183	0.732	0.6644	-0.0388	1.6088	0.4705
kwa-4 肺_Default_Extended.tif	366b81c1-c8f5-4d18-8214-86f8e08358a0	Detection			Annotation	Polygon	432.44	268.32	57.75	38	0.5026	0.875	11.2517	7.335	0.9304	0.9006	0.1611	4.4085	0.4664	0.7399	0.7606	-1.2921	1.6771	0.5547
kwa-4 肺_Default_Extended.tif	32b00fd7-63ab-41f0-acf9-47b350fe4d73	Detection			Annotation	Polygon	399.77	270.58	56.25	36	0.5454	0.9146	10.7005	7.7992	0.7068	0.7271	0.3252	0.9964	0.1513	0.6682	0.5578	0.0473	1.6673	0.3972
kwa-4 肺_Default_Extended.tif	ea530321-cc8b-48ab-8efb-a2ce7c4adab4	Detection			Annotation	Polygon	331.81	271.59	40.75	31	0.5329	0.9081	9.434	6.2738	0.8674	0.9235	0.3326	1.2127	0.2018	0.7451	0.674	-0.0002	1.4858	0.4367
kwa-4 肺_Default_Extended.tif	d38ac8e6-2b02-4b97-8046-d7571faa40e7	Detection			Annotation	Polygon	256.28	271.96	57	41	0.4261	0.8172	12.7475	7.178	0.5077	0.475	0.1264	1.0164	0.1861	0.4243	0.2953	-0.0346	1.7354	0.4209
kwa-4 肺_Default_Extended.tif	0cc09332-91dd-4871-89f1-b031177bc241	Detection			Annotation	Polygon	275.09	274.19	34	26	0.632	0.9283	7.5085	6.5	0.3502	0.3556	0.1418	0.5946	0.0994	0.1859	0.1808	0.0485	0.3772	0.0681
kwa-4 肺_Default_Extended.tif	49b86d22-dfd1-4007-a7ca-56c5a5eac5b1	Detection			Annotation	Polygon	444.46	274.65	56.25	36	0.5454	0.9395	11.6726	6.5	0.7142	0.704	0.2779	1.2552	0.1962	0.6737	0.5802	0.0114	1.6133	0.4404
kwa-4 肺_Default_Extended.tif	5b629e66-3954-46cf-ad89-51379eba9483	Detection			Annotation	Polygon	287.5	277.2	19.5	20	0.6126	0.9286	5.8977	4.9497	0.4261	0.4237	0.1434	0.6839	0.1017	0.3601	0.304	0.0997	1.6971	0.2604
kwa-4 肺_Default_Extended.tif	18eacbad-3f59-4401-8ac3-4e678a54940d	Detection			Annotation	Polygon	395.47	276.79	59.75	39	0.4936	0.9053	11.2653	7.2626	0.5398	0.5258	0.1319	1.2603	0.2214	0.3669	0.224	-0.0152	1.6961	0.3703
kwa-4 肺_Default_Extended.tif	2eaee956-ee4c-4bee-bf62-e565d2f38cbd	Detection			Annotation	Polygon	250.72	277.94	45.25	35	0.4642	0.8765	10.7703	6.0207	0.7689	0.6428	0.2221	4.3101	0.4642	0.4063	0.2976	-1.1347	1.6729	0.4352
